validation_pattern,BRF,EPCs,HN/CA,behavior,behavior_reason,surfaces,channel,ecosystem,applicable_devices,relevant_users,transactional,MDP,test_data,origin,source,hn_source,scope_status,reasoning,duplicate_risk,duplicate_with,QC_REVIEW,evidence
ALTA_COMPLEJA,BRF-16018,EPC-20553; EPC-20875,HN016,Habilitar botonera de categorías en la home del add on,"HN016 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Las superficies listadas son dimensión de cobertura, no un comportamiento por superficie.",Home del add-on,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-16018
HN: HN016
Superficies: Home del add-on",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN016 (Habilitar botonera de categorías en la home del add on). EPC consolidado: EPC-20553, EPC-20875. Superficies/canal de cobertura: Home del add-on. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-16018
HN: HN016
Comportamiento: BRF-16018:HN016:habilitar-botonera-de-categor-as-en-la-home-del-add-on
Fuente HN: CONFLUENCE
Confluence: pageId=5319950351
Extracto: Habilitar botonera de categorías en la home del add on

 Historia de negocio
 Yo como negocio de Claro Dominicana
 Quiero habilitar botonera de categorías en la home del add on
 Para permitir al usuario filtrar los contenidos VOD.

 Criterios de aceptación
 Aplica para los dispositivos con rediseño.

 Se deben habilitar en la home del add on Crunchyroll la botonera de las categorías en el orden in"
ALTA_COMPLEJA,BRF-16018,EPC-20553; EPC-20875,HN017,Implementar imágenes de nivel,"HN017 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Las superficies listadas son dimensión de cobertura, no un comportamiento por superficie.",Home del add-on,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-16018
HN: HN017
Superficies: Home del add-on",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN017 (Implementar imágenes de nivel). EPC consolidado: EPC-20553, EPC-20875. Superficies/canal de cobertura: Home del add-on. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-16018
HN: HN017
Comportamiento: BRF-16018:HN017:implementar-im-genes-de-nivel
Fuente HN: CONFLUENCE
Confluence: pageId=5319950351
Extracto: Implementar imágenes de nivel

 Historia de negocio
 Yo como negocio de Claro Dominicana
 Quiero implementar las imágenes de nivel del add on Crunchyroll
 Para permitir al usuario filtrar los contenidos VOD.

 Criterios de aceptación
 Se debe habilitar en dispositivos Web y tvOS en la imagen de nivel del add on Crunchyroll .

 Se deben visualizar en dispositivos Web las imágenes de nivel de catego"
ALTA_COMPLEJA,BRF-16018,EPC-20553; EPC-20875,HN018,Implementar chapitas,"HN018 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Las superficies listadas son dimensión de cobertura, no un comportamiento por superficie.",Chapita en contenido,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-16018
HN: HN018
Superficies: Chapita en contenido",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN018 (Implementar chapitas). EPC consolidado: EPC-20553, EPC-20875. Superficies/canal de cobertura: Chapita en contenido. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-16018
HN: HN018
Comportamiento: BRF-16018:HN018:implementar-chapitas
Fuente HN: CONFLUENCE
Confluence: pageId=5319950351
Extracto: Implementar chapitas

 Historia de negocio
 Yo como negocio de Claro Dominicana
 Quiero implementar las chapitas en los contenidos del add on Crunchyroll
 Para identificar el contenido correspondiente al add on.

 Criterios de aceptación
 Se deben implementar las chapitas del add on de acuerdo a los insumos compartidos en la HN021.

 ID"
ALTA_COMPLEJA,BRF-16018,EPC-20553; EPC-20875,HN019,Matriz de comunicación,"HN019 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Las superficies listadas son dimensión de cobertura, no un comportamiento por superficie. Canal Email: no es dispositivo OTT/IPTV.",Correo de bienvenida,Email,,,Registrado (tras alta),False,,"BRF: BRF-16018
HN: HN019
Superficies: Correo de bienvenida
Canal: Email",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN019 (Matriz de comunicación). EPC consolidado: EPC-20553, EPC-20875. Superficies/canal de cobertura: Correo de bienvenida. Canal: Email (no se trata como dispositivo). Sin dispositivo OTT/IPTV aplicable. Usuarios relevantes (solo si cambia el comportamiento): Registrado (tras alta).",OVERLAP,BRF-16018:HN020:implementar-el-logotipo-en-el-correo-de-bienvenida-a-claro-v,False,"BRF: BRF-16018
HN: HN019
Comportamiento: BRF-16018:HN019:matriz-de-comunicaci-n
Fuente HN: CONFLUENCE
Confluence: pageId=5319950351
Extracto: Matriz de comunicación

 Historia de negocio
 Yo como negocio de Claro Dominicana
 Quiero implementar la comunicación correspondiente al add on Crunchyroll
 Para su visualización en las diferentes pantallas de la plataforma.

 Criterios de aceptación
 Se deben implementar los textos compartidos en la matriz de comunicación adjunta , de acuerdo a las pestañas:
 Contratación de Norte

 Preguntas Fre"
ALTA_COMPLEJA,BRF-16018,EPC-20553; EPC-20875,HN020,Implementar el logotipo en el correo de bienvenida a Claro video,"HN020 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Las superficies listadas son dimensión de cobertura, no un comportamiento por superficie. Canal Email: no es dispositivo OTT/IPTV.",Correo de bienvenida,Email,,,Registrado (tras alta),False,,"BRF: BRF-16018
HN: HN020
Superficies: Correo de bienvenida
Canal: Email",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN020 (Implementar el logotipo en el correo de bienvenida a Claro video). EPC consolidado: EPC-20553, EPC-20875. Superficies/canal de cobertura: Correo de bienvenida. Canal: Email (no se trata como dispositivo). Sin dispositivo OTT/IPTV aplicable. Usuarios relevantes (solo si cambia el comportamiento): Registrado (tras alta).",OVERLAP,BRF-16018:HN019:matriz-de-comunicaci-n,False,"BRF: BRF-16018
HN: HN020
Comportamiento: BRF-16018:HN020:implementar-el-logotipo-en-el-correo-de-bienvenida-a-claro-v
Fuente HN: CONFLUENCE
Confluence: pageId=5319950351
Extracto: Implementar el logotipo en el correo de bienvenida a Claro video

 Historia de negocio
 Yo como negocio de Claro Dominicana
 Quiero implementar el logotipo del add on Crunchyroll en los correos de bienvenida
 Para mostrar al usuario la nueva oferta comercial al registrarse en Claro video.

 Criterios de aceptación
 Se debe implementar con el siguiente logotipo los correos de bienvenida en donde se"
ALTA_COMPLEJA,BRF-16018,EPC-20553; EPC-20875,HN021,Compartir insumos de diseño del add on Crunchyroll,"HN021 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Las superficies listadas son dimensión de cobertura, no un comportamiento por superficie. QC_REVIEW: Insumo de diseño/dependencia: no hay criterio funcional user-facing suficiente.",Carrusel Premium; Plan Selector; Chapita en contenido,,OTT,,,False,,"BRF: BRF-16018
HN: HN021
Superficies: Carrusel Premium, Plan Selector, Chapita en contenido
Figma: figma.com/design/6Zm2O3tqzck2KabsHyZi5X/Assets-AddOns_CrunchyRoll?node-id=0-1&t=dSXKwSXDgB0cSVOJ-1; figma.com/design/6Zm2O3tqzck2KabsHyZi5X/Assets-AddOns_CrunchyRoll?node-id=1-1796&t=dSXKwSXDgB0cSVOJ-1; figma.com/design/6Zm2O3tqzck2KabsHyZi5X/Assets-AddOns_CrunchyRoll?node-id=1-1335&t=dSXKwSXDgB0cSVOJ-1",QC_REVIEW,Confluence,CONFLUENCE,OUT_OF_SCOPE,"Fuente HN021 (Compartir insumos de diseño del add on Crunchyroll). EPC consolidado: EPC-20553, EPC-20875. Superficies/canal de cobertura: Carrusel Premium, Plan Selector, Chapita en contenido. Sin dispositivo OTT/IPTV aplicable. Sin split de usuario: la HN no diferencia tipos de usuario. QC_REVIEW: Insumo de diseño/dependencia: no hay criterio funcional user-facing suficiente. No se inventó el detalle faltante.",UNIQUE,,True,"BRF: BRF-16018
HN: HN021
Comportamiento: BRF-16018:HN021:compartir-insumos-de-dise-o-del-add-on-crunchyroll
Fuente HN: CONFLUENCE
Confluence: pageId=5319950351
Extracto: Compartir insumos de diseño del add on Crunchyroll

 Historia de negocio
 Yo como negocio de Claro Dominicana
 Quiero compartir los insumos de diseño del add on Crunchyroll
 Para implementar de manera correcta la imagen comercial en todas las secciones.

 Criterios de aceptación
 Se comparten los logotipos a implementar (HN004):
 Sección del plan selector: https://www.figma.com/design/6Zm2O3tqzck2"
ALTA_COMPLEJA,BRF-16018,EPC-20553; EPC-20875,HN023,Habilitar medios de pago,HN023 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Transaccional porque el título/HN declara inicio o flujo de contratación/pago.,,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,True,Matriz MDP del BRF,"BRF: BRF-16018
HN: HN023",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN023 (Habilitar medios de pago). EPC consolidado: EPC-20553, EPC-20875. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario. MDP: Matriz MDP del BRF.",UNIQUE,,False,"BRF: BRF-16018
HN: HN023
Comportamiento: BRF-16018:HN023:habilitar-medios-de-pago
Fuente HN: CONFLUENCE
Confluence: pageId=5319950351
Extracto: Habilitar medios de pago

 Historia de Negocio
 Yo como negocio de Claro Dominicana
 Quiero habilitar los métodos de pago correspondientes al add on Crunchyroll
 Para permitir a los usuarios transaccionar en la plataforma.

 Criterios de aceptación
 Se deben habilitar los siguientes métodos de pago:
 Fijo

 Móvil

 Pincodes

 AMCO 

 ROKU

 ID"
ALTA_COMPLEJA,BRF-16018,EPC-20553; EPC-20875,HN024,Habilitar carruseles de contenido,"HN024 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Las superficies listadas son dimensión de cobertura, no un comportamiento por superficie.",Home del add-on,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-16018
HN: HN024
Superficies: Home del add-on",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN024 (Habilitar carruseles de contenido). EPC consolidado: EPC-20553, EPC-20875. Superficies/canal de cobertura: Home del add-on. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-16018
HN: HN024
Comportamiento: BRF-16018:HN024:habilitar-carruseles-de-contenido
Fuente HN: CONFLUENCE
Confluence: pageId=5319950351
Extracto: Habilitar carruseles de contenido

 Historia de negocio
 Yo como negocio de Claro Dominicana
 Quiero habilitar carruseles en la Home del add on de Crunchyroll
 Para mostrar al usuario el contenido disponible de manera organizada y consistente.

 Criterios de aceptación
 Dentro de la Home del add on de Crunchyroll, deben habilitarse los mismos carruseles de contenido que actualmente se encuentran e"
ALTA_COMPLEJA,BRF-16018,EPC-20553; EPC-20875,HN025,No liberar a producción el add on Crunchyroll,"HN025 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Expectativa negativa: ausencia/no publicación, no disponibilidad positiva. Contradicción de polaridad de liberación a producción en el mismo BRF; QC confirma cuál aplica. No se eliminó ninguna fila.",,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-16018
HN: HN025",QC_REVIEW,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN025 (No liberar a producción el add on Crunchyroll). EPC consolidado: EPC-20553, EPC-20875. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario. Cobertura negativa: validar ausencia/no disponibilidad. Contradicción de polaridad de liberación a producción en el mismo BRF; QC confirma cuál aplica. No se eliminó ninguna fila.",OVERLAP,BRF-16018:HN026:liberar-a-produccion-el-add-on-crunchyroll,True,"BRF: BRF-16018
HN: HN025
Comportamiento: BRF-16018:HN025:no-liberar-a-producci-n-el-add-on-crunchyroll
Fuente HN: CONFLUENCE
Confluence: pageId=5319950351
Extracto: No liberar a producción el add on Crunchyroll

 Historia de negocio
 Yo como negocio de Claro Dominicana
 Quiero que NO se libere a producción el add on Crunchyroll
 Para cumplir con la regulación de la operación.

 Criterios de aceptación
 NO se debe liberar a producción el add on Crunchyroll en el presente Reléase Diciembre 2025.

 ID"
ALTA_COMPLEJA,BRF-16018,EPC-20553; EPC-20875,HN026,Liberar a produccion el add on Crunchyroll,HN026 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Contradicción de polaridad de liberación a producción en el mismo BRF; QC confirma cuál aplica. No se eliminó ninguna fila.,,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-16018
HN: HN026",QC_REVIEW,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN026 (Liberar a produccion el add on Crunchyroll). EPC consolidado: EPC-20553, EPC-20875. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario. Contradicción de polaridad de liberación a producción en el mismo BRF; QC confirma cuál aplica. No se eliminó ninguna fila.",OVERLAP,BRF-16018:HN025:no-liberar-a-producci-n-el-add-on-crunchyroll,True,"BRF: BRF-16018
HN: HN026
Comportamiento: BRF-16018:HN026:liberar-a-produccion-el-add-on-crunchyroll
Fuente HN: CONFLUENCE
Confluence: pageId=5319950351
Extracto: Liberar a produccion el add on Crunchyroll

 Historia de negocio
 Yo como negocio de Claro Dominicana
 Quiero liberar a producción el add on Crunchyroll
 Para cumplir con lo solicitado por la operación.

 Criterios de aceptación
 Se debe liberar a producción el add on Crunchyroll en el proximo Reléase Enero 2026."
FUNCIONAL_DEPTH,BRF-17834,EPC-22011,HN001,Actualizar el precio del Type EST EXC 39 UNI,HN001 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila.,,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-17834
HN: HN001
Valores declarados: $ 33.62; $39.00",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN001 (Actualizar el precio del Type EST EXC 39 UNI). EPC consolidado: EPC-22011. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-17834
HN: HN001
Comportamiento: BRF-17834:HN001:actualizar-el-precio-del-type-est-exc-39-uni
Fuente HN: CONFLUENCE
Confluence: pageId=6640435259
Extracto: Actualizar el precio del Type EST EXC 39 UNI

 Historia de negocio
 Yo como negocio de Claro video
 Quiero actualizar el precio en producción del Type EST EXC 39 UNI
 Para ofrecer a los usuarios nuevos contenidos.

 Criterios de aceptación
 El Type EST EXC 39 UNI debe quedar asociado al Type EST EXC 79 como oferta padre, heredando sus configuraciones, incluyendo el tipo de filtro (manual).

 Se de"
FUNCIONAL_DEPTH,BRF-17834,EPC-22011,HN002,Valores de configuración,HN002 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. QC_REVIEW: Dato técnico/configuración: solo es comportamiento si QC confirma impacto funcional visible.,,,OTT,,,False,,"BRF: BRF-17834
HN: HN002",QC_REVIEW,Confluence,CONFLUENCE,OUT_OF_SCOPE,Fuente HN002 (Valores de configuración). EPC consolidado: EPC-22011. Sin dispositivo OTT/IPTV aplicable. Sin split de usuario: la HN no diferencia tipos de usuario. QC_REVIEW: Dato técnico/configuración: solo es comportamiento si QC confirma impacto funcional visible. No se inventó el detalle faltante.,UNIQUE,,True,"BRF: BRF-17834
HN: HN002
Comportamiento: BRF-17834:HN002:valores-de-configuraci-n
Fuente HN: CONFLUENCE
Confluence: pageId=6640435259
Extracto: Valores de configuración

 Historia de negocio
 Yo como negocio de Claro video
 Quiero configurar los valores correspondientes a la oferta comercial de compra Type EST EXC 39 UNI
 Para asegurar la correcta visualización del contenido.

 Criterios de aceptación
 Se deben configurar los valores del Type EST EXC 39 UNI con la siguiente información:
 Modelo de negocio - Estreno

 Precio - Configurado "
FUNCIONAL_DEPTH,BRF-17834,EPC-22011,HN003,Habilitar medios de pago,HN003 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Transaccional porque el título/HN declara inicio o flujo de contratación/pago.,,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,True,Matriz MDP del BRF,"BRF: BRF-17834
HN: HN003",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN003 (Habilitar medios de pago). EPC consolidado: EPC-22011. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario. MDP: Matriz MDP del BRF.",UNIQUE,,False,"BRF: BRF-17834
HN: HN003
Comportamiento: BRF-17834:HN003:habilitar-medios-de-pago
Fuente HN: CONFLUENCE
Confluence: pageId=6640435259
Extracto: Habilitar medios de pago

 Historia de negocio
 Yo como negocio de Claro video
 Quiero habilitar los métodos de pago disponibles en la oferta comercial de compra Type EST EXC 39 UNI
 Para permitir que los usuarios tengan diferentes opciones para transaccionar.

 Criterios de aceptación
 La oferta comercial de compra Type EST EXC 39 UNI debe poder adquirirse con los siguientes medios de pago:
 Fija"
FUNCIONAL_DEPTH,BRF-17834,EPC-22011,HN004,Implementar comunicación,HN004 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila.,,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-17834
HN: HN004",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN004 (Implementar comunicación). EPC consolidado: EPC-22011. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-17834
HN: HN004
Comportamiento: BRF-17834:HN004:implementar-comunicaci-n
Fuente HN: CONFLUENCE
Confluence: pageId=6640435259
Extracto: Implementar comunicación

 Historia de negocio
 Yo como negocio de Claro video
 Quiero implementar la comunicación de la oferta comercial Type EST EXC 39 UNI
 Para presentar a los usuarios la información del contenido de compra en la plataforma.

 Criterios de aceptación
 Se debe implementar la comunicación correspondiente a la oferta comercial Type EST EXC 39 UNI en la plataforma, con base en lo "
CHANNEL_HIGH,BRF-17844,EPC-21986; EPC-2202,HN002; HN003; HN004; HN005; HN006; HN007; HN008; HN009; HN010,Implementar logotipo de canales declarados,"Mismo comportamiento de identidad visual. Los canales no duplican filas; quedan como datos funcionales. HN conservadas: HN002, HN003, HN004, HN005, HN006, HN007, HN008, HN009, HN010. Canales: Claro Sport UEFA1; Claro Sport UEFA2; Claro Sport UEFA3; Claro Sport UEFA4; Claro Sport UEFA5; Claro Sport UEFA6; Claro Sport UEFA7; Claro Sport UEFA8; Claro Sport UEFA9.",Player Live; Panel de opciones; Mosaico; Buscador,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-17844
HN: HN002
Superficies: Player Live, Panel de opciones, Mosaico, Buscador
Canales: Claro Sport UEFA1; Claro Sport UEFA2; Claro Sport UEFA3; Claro Sport UEFA4; Claro Sport UEFA5; Claro Sport UEFA6; Claro Sport UEFA7; Claro Sport UEFA8; Claro Sport UEFA9
HN consolidadas: HN002, HN003, HN004, HN005, HN006, HN007, HN008, HN009, HN010",derivado,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN002 (Implementar el logotipo del canal Claro Sport UEFA1). EPC consolidado: EPC-21986, EPC-2202. Superficies/canal de cobertura: Player Live, Panel de opciones, Mosaico, Buscador. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario. Mismo comportamiento de identidad visual. Los canales no duplican filas; quedan como datos funcionales. HN conservadas: HN002, HN003, HN004, HN005, HN006, HN007, HN008, HN009, HN010. Canales: Claro Sport UEFA1; Claro Sport UEFA2; Claro Sport UEFA3; Claro Sport UEFA4; Claro Sport UEFA5; Claro Sport UEFA6; Claro Sport UEFA7; Claro Sport UEFA8; Claro Sport UEFA9.",UNIQUE,,False,"BRF: BRF-17844
HN: HN002
Comportamiento: BRF-17844:HN002:implementar-el-logotipo-del-canal-claro-sport-uefa1
Fuente HN: CONFLUENCE
Confluence: pageId=6648299585
Extracto: Implementar el logotipo del canal Claro Sport UEFA1

 Historia de negocio
 Yo como negocio de Claro video
 Quiero implementar el logotipo del canal Claro Sport UEFA1 en la plataforma
 Para permitir que los usuarios identifiquen visualmente el canal.

 Criterios de aceptación
 El logotipo del canal Claro Sport UEFA1 debe visualizarse en todas las secciones de la plataforma donde se muestre el canal"
CHANNEL_HIGH,BRF-17844,EPC-21986; EPC-2202,HN001,Realizar alta de los canales de Claro Sport UEFA,HN001 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila.,,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-17844
HN: HN001",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN001 (Realizar alta de los canales de Claro Sport UEFA). EPC consolidado: EPC-21986, EPC-2202. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-17844
HN: HN001
Comportamiento: BRF-17844:HN001:realizar-alta-de-los-canales-de-claro-sport-uefa
Fuente HN: CONFLUENCE
Confluence: pageId=6648299585
Extracto: Realizar alta de los canales de Claro Sport UEFA

 Historia de negocio
 Yo como negocio de Claro video
 Quiero realizar el alta de los canales Claro Sport UEFA dentro de la guía de programación
 Para ampliar la oferta de contenido a los usuarios.

 Criterios de aceptación
 Los canales se deben configurar con las siguientes características marcadas en la Tabla 1. Señales de Claro Sport UEFA.

 Solo"
CHANNEL_HIGH,BRF-17844,EPC-21986; EPC-2202,HN011,Integrar URLs,HN011 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila.,,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-17844
HN: HN011",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN011 (Integrar URLs). EPC consolidado: EPC-21986, EPC-2202. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-17844
HN: HN011
Comportamiento: BRF-17844:HN011:integrar-urls
Fuente HN: CONFLUENCE
Confluence: pageId=6648299585
Extracto: Integrar URLs

 Historia de negocio
 Yo como negocio de Claro video
 Quiero configurar las URLs correspondientes a los canales de Claro Sport UEFA
 Para asegurar la correcta disponibilidad y reproducción del canal en la plataforma.

 Criterios de aceptación
 Las URLs que se deben configurar deben ser las compartidas en el siguiente archivo:

 BRF-17926 7036affd-a16f-3f04-b124-39295121e7ba System J"
NEGATIVE,BRF-17465,EPC-216; EPC-21787,HN001,Realizar alta del canal América TV,HN001 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila.,,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-17465
HN: HN001",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN001 (Realizar alta del canal América TV). EPC consolidado: EPC-216, EPC-21787. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-17465
HN: HN001
Comportamiento: BRF-17465:HN001:realizar-alta-del-canal-am-rica-tv
Fuente HN: CONFLUENCE
Confluence: pageId=6418530353
Extracto: Realizar alta del canal América TV

 Historia de negocio
 Yo como negocio de Claro Perú
 Quiero realizar el alta del canal América TV con el número 4 en el line up
 Para ampliar la oferta de contenido al usuario en los dispositivos OTT.

 Criterios de aceptación
 Se debe realizar el alta del canal con las siguientes características:
 Nombre del canal: América TV

 Número de canal: 4

 El canal deb"
NEGATIVE,BRF-17465,EPC-216; EPC-21787,HN003,Integrar URLs,HN003 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila.,,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-17465
HN: HN003",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN003 (Integrar URLs). EPC consolidado: EPC-216, EPC-21787. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-17465
HN: HN003
Comportamiento: BRF-17465:HN003:integrar-urls
Fuente HN: CONFLUENCE
Confluence: pageId=6418530353
Extracto: Integrar URLs

 Historia de negocio
 Yo como negocio de Claro Perú
 Quiero configurar las URLs del canal América TV en el line up de OTT
 Para asegurar la correcta disponibilidad y reproducción del canal en la plataforma.

 Criterios de aceptación
 Las URLs que se deben configurar deben ser las compartidas en el siguiente archivo:

 ID"
